Patent ID,IPC
WO2013062441,A61K0031403
WO2013062441,A61K004730
WO2013062441,A61P000900
WO2013062441,A61P000910
WO2013064703,A61K0031436
WO2013065028,A61K000900
WO2013065028,A61K000908
WO2013065028,A61K000910
WO2013065028,A61K003156
WO2013065028,A61K00317052
WO2013065029,A61K000900
WO2013065029,A61K000908
WO2013065029,A61K000910
WO2013065029,A61K003156
WO2013065029,A61K00317052
WO2013066469,A61K00314545
WO2013066864,A61K003574
WO2013066864,A61K00317042
WO2013066864,A61K003566
WO2013066864,A61K0035748
WO2013066864,A61K003816
WO2013066864,A61P003500
WO2013068776,A61K003817
WO2013068776,A61K003818
WO2013068776,A61K003822
WO2013068776,A61P001312
WO2013070821,C12N0015113
WO2013070821,A61K0031713
WO2013070821,A61P002500
WO2013070821,A61P002700
WO2013070821,C07K001618
WO2013070821,C07K001640
WO2013071353,A61K0031381
WO2013071353,A61K00314402
WO2013071353,A61P003118
WO2013071421,A61K000952
WO2013071421,A61K000916
WO2013071421,A61K0031137
WO2013071421,A61P002500
WO2013071459,A61K
WO2013074906,A61K0031195
WO2013074906,A61K0031185
WO2013074906,A61K003144
WO2013074906,A61K0031485
WO2013074906,A61P000300
WO2013074906,A61P000304
WO2013076339,A61K0031135
WO2013076339,A61K0031197
WO2013079741,A61K00317068
WO2013079741,A61K003105
WO2013079741,A61P000910
WO2013082254,A61K005110
WO2013082254,A61K003800
WO2013082254,A61K0039395
WO2013082254,A61P003500
WO2013082469,A61K0031404
WO2013082469,A61K0031337
WO2013082469,A61K0031405
WO2013082469,A61K0031435
WO2013083659,A61K0039395
WO2013083659,C07K001618
WO2013083809,A61K0031573
WO2013083809,A61K0039395
WO2013084182,A61K0031192
WO2013084182,A61K0031196
WO2013084182,A61K0031197
WO2013084182,A61K003138
WO2013084182,A61K00314355
WO2013084182,A61P002500
WO2013084182,A61P002900
WO2013084250,A61K0031675
WO2013084250,A61K003900
WO2013084250,A61K003912
WO2013084250,A61P003500
WO2013085152,A61K0031545
WO2013085152,A61K003154
WO2013085152,A61P003100
WO2013085152,A61P003104
WO2013085893,A61K003900
WO2013085893,C07K001600
WO2013085893,C12P002108
WO2013085893,G01N0033574
WO2013085902,A61K0031337
WO2013085902,A61K003815
WO2013085902,A61K004506
WO2013085902,A61P003500
WO2013086002,A61K0031655
WO2013086344,A61K0031426
WO2013086344,A61K0031573
WO2013086344,A61P003500
WO2013087749,A61K0031285
WO2013087749,A61K0031203
WO2013087749,A61K00314412
WO2013087749,A61P003502
WO2013087767,A61K003117
WO2013087767,A61K0031198
WO2013087767,A61P001700
WO2013088304,A61K0039395
WO2013088304,A61K004748
WO2013088304,C07K001628
WO2013088410,A61K0031197
WO2013088410,A61K003155
WO2013088410,A61K0031714
WO2013092936,A61K004100
WO2013092936,A61K0031197
WO2013093248,A61K0031343
WO2013093248,A61K003324
WO2013093248,A61K004100
WO2013093248,A61K004506
WO2013093248,A61P003500
WO2013096857,A61P002702
WO2013096857,A61P002714
WO2013097017,A61K003808
WO2013097017,A61K004500
WO2013097017,A61P003500
WO2013100772,A61K0031506
WO2013100772,A61K0031593
WO2013100772,A61P003500
WO2013100882,A61K000900
WO2013100882,A61K003100
WO2013100882,A61K004700
WO2013108262,A61K0031185
WO2013108262,A61K0031519
WO2013108262,A61K0031714
WO2013108262,A61P002500
WO2013110471,A61K004748
WO2013110471,A61K003843
WO2013110471,A61P000100
WO2013110471,A61P003100
WO2013111066,A61K003112
WO2013112834,C07K0014195
WO2013112932,A61K003100
WO2013112932,A61K003114
WO2013112932,A61K003118
WO2013112932,A61K0031439
WO2013112932,A61K00314545
WO2013112932,A61K0031506
WO2013112932,A61K0031553
WO2013112932,A61P000906
WO2013115916,A61K003135
WO2013115916,A61K003147
WO2013115916,A61K0031513
WO2013115916,A61K00315377
WO2013115916,A61K0031675
WO2013115916,A61P003112
WO2013116293,A61K0031138
WO2013116293,A61K00314535
WO2013116293,A61K00314709
WO2013116293,A61K0031496
WO2013116293,A61K00315377
WO2013116293,A61K003156
WO2013116293,A61K004506
WO2013116293,A61P003500
WO2013116592,A61K003800
WO2013116592,A61K003170
WO2013116592,A61K003821
WO2013116821,A61K0031045
WO2013116821,A61K003103
WO2013116821,A61K003112
WO2013116821,A61P003500
WO2013119564,C07D026722
WO2013119564,C07D028118
WO2013119564,C07D029100
WO2013119693,C07K001600
WO2013119693,A61K0039395
WO2013119693,A61P003504
WO2013119693,C07K001618
WO2013119710,A01N004356
WO2013119710,A61K0031415
WO2013119864,A61K0031426
WO2013119864,A61K00314164
WO2013119864,A61K00314178
WO2013119864,A61K004800
WO2013122140,A61K004506
WO2013122140,A61K0031485
WO2013122140,A61P003500
WO2013122140,C12Q000102
WO2013122140,C12Q000168
WO2013122140,G01N003315
WO2013122140,G01N003350
WO2013122140,G01N003368
WO2013122188,A61K003800
WO2013122188,A61K0031198
WO2013122188,A61P000710
WO2013122188,A61P000900
WO2013122188,A61P000910
WO2013122188,A61P001510
WO2013122188,A61P001700
WO2013122188,A61P002100
WO2013122188,A61P002102
WO2013122188,A61P004300
WO2013122235,A61K003673
WO2013122235,A23L000252
WO2013122235,A23L0033115
WO2013122235,A23L003313
WO2013122235,A61K0031353
WO2013122235,A61K0031522
WO2013122235,A61K00317048
WO2013122235,A61K0036738
WO2013122235,A61P000300
WO2013122235,A61P000304
WO2013122235,A61P000306
WO2013122235,A61P000310
WO2013122235,A61P000910
WO2013122235,A61P000912
WO2013122235,A61P004300
WO2013122235,A61K013100
WO2013122545,A61K003939
WO2013122545,A61P003500
WO2013122545,A61P003502
WO2013122621,A61K0031202
WO2013122621,A61K000948
WO2013122621,A61K004506
WO2013122621,A61P000900
WO2013122622,A61K0031202
WO2013122622,A61K0031454
WO2013122622,A61K004506
WO2013122622,A61P000300
WO2013123413,A61K0031506
WO2013123413,A61K0031517
WO2013123413,A61P003500
WO2013124297,C07K001622
WO2013124297,A61K0031517
WO2013124297,A61K0039395
WO2013124297,C07K001628
WO2013124297,C07K001630
WO2013124297,C07K001640
WO2013124791,C07D023969
WO2013124791,A61K0031506
WO2013124791,A61P000912
WO2013126146,A61K0031513
WO2013126146,A61K0031506
WO2013126146,A61K0031519
WO2013126146,A61K0031704
WO2013126146,A61P003500
WO2013126636,A61K004506
WO2013126636,A61K0031437
WO2013126636,A61K00314985
WO2013126636,A61K0031517
WO2013126636,A61K0031519
WO2013126636,A61K003152
WO2013126636,A61K0031522
WO2013126636,A61K003153
WO2013126636,A61K0031706
WO2013126636,A61P003500
WO2013126690,C07K001900
WO2013126690,A61K004742
WO2013126690,C07K0014705
WO2013131927,A61K0031198
WO2013131927,A61K0031282
WO2013131927,A61K0031407
WO2013131927,A61K00314745
WO2013131927,A61K0031675
WO2013131927,A61K00317048
WO2013131927,A61K00317068
WO2013131927,A61K003900
WO2013131927,A61K004506
WO2013131927,A61P003500
WO2013135571,A61K000900
WO2013135571,A61K0031155
WO2013135571,A61K0031685
WO2013135571,A61P002702
WO2013135571,A61P003302
WO2013136277,A61K003816
WO2013136277,A61K003103
WO2013136277,A61K003112
WO2013136277,A61K0031137
WO2013136277,A61K0031202
WO2013136277,A61K003122
WO2013136277,A61K0031366
WO2013136277,A61K003140
WO2013136277,A61K0031404
WO2013136277,A61K0031409
WO2013136277,A61K00314418
WO2013136277,A61K003147
WO2013136277,A61K0031505
WO2013136277,A61K003574
WO2013136277,A61K0035748
WO2013136277,A61P000900
WO2013138371,A61K003900
WO2013138371,C12P002108
WO2013138744,A61K003156
WO2013138744,A61K000908
WO2013138744,A61K0009107
WO2013138744,A61P001700
WO2013142159,A61K00317076
WO2013142159,A61K0031381
WO2013142159,A61K00314178
WO2013142159,A61K00317064
WO2013142159,A61K0031708
WO2013142159,A61P003112
WO2013142159,A61P003114
WO2013144119,A61K00314196
WO2013144119,A61K003165
WO2013144119,A61P003110
WO2013147137,A61K003141
WO2013147137,A61K00314422
WO2013147137,A61K004500
WO2013147137,A61P000904
WO2013147137,A61P004300
WO2013147749,A61K00314709
WO2013147749,A61K0031506
WO2013147749,C12Q000168
WO2013147750,A61K00314709
WO2013147750,A61K0031506
WO2013147750,A61P000314
WO2013152252,A61K003800
WO2013152252,A61K0031404
WO2013152252,A61K00314985
WO2013152252,A61K0031517
WO2013152252,A61K003153
WO2013152252,A61K0031713
WO2013152252,A61K003900
WO2013152252,A61K004506
WO2013152252,A61P003500
WO2013152252,A61P003504
WO2013152342,A61K0031277
WO2013152342,A61K003153
WO2013152342,A61P003500
WO2013158611,A61K003900
WO2013158837,A61K00314525
WO2013160492,A61K003136
WO2013160492,A61K0031164
WO2013160492,A61K003826
WO2013160492,A61P000304
WO2013163142,A61K0031407
WO2013163142,A61K000908
WO2013163142,A61K0031135
WO2013163142,A61K003140
WO2013163142,A61K0031405
WO2013163142,A61P002500
WO2013164512,A61K
WO2013164857,A61K000914
WO2013166318,A61K004100
WO2013166318,A61K004506
WO2013166318,A61P003500
WO2013168455,A61K00317052
WO2013168455,A23L000130
WO2013168455,A61K0031216
WO2013168455,A61K00317008
WO2013168455,A61P000310
WO2013168455,A61P000548
WO2013168455,A61P004300
WO2013169231,A01N003718
WO2013169231,A01P000100
WO2013169231,A23B000412
WO2013169231,C07C023300
WO2013169611,A61K0039395
WO2013169648,A61K0031444
WO2013169648,A61K0031192
WO2013169648,A61K0031195
WO2013169648,A61K0031202
WO2013169648,A61K0031216
WO2013169648,A61K00314439
WO2013169648,A61P000300
WO2013169648,A61P000304
WO2013169648,A61P000306
WO2013169648,A61P000308
WO2013169648,A61P000310
WO2013169648,A61P000900
WO2013169648,A61P003500
WO2013169693,C07K001624
WO2013169693,A61K003820
WO2013169693,A61K0039395
WO2013169693,C07K001628
WO2013170189,A61K003119
WO2013170189,A23L0001305
WO2013170189,A23L000238
WO2013170189,A23L000252
WO2013170189,A23L000266
WO2013170189,A61K0031195
WO2013170189,A61K0031198
WO2013170189,A61P000700
WO2013170189,A61P002100
WO2013170189,A61P004300
WO2013178846,A61K0031485
WO2013178846,A61P002536
WO2013179253,A61K0031192
WO2013179253,A61K003157
WO2013182519,A61K004506
WO2013182519,A61K0031404
WO2013182519,A61K00314706
WO2013182519,A61K003152
WO2013182519,A61K00317048
WO2013182519,A61P003500
WO2013185126,A61K003330
WO2013187069,A61K0031197
WO2013187069,A61K0031115
WO2013187069,A61K0031136
WO2013187069,A61P003500
WO2013187069,A61P004300
WO2013188786,A61K0031728
WO2013188786,A61K000908
WO2013188786,A61K003935
WO2013188786,A61P002900
WO2013192224,A61K003843
WO2013192224,A61K003819
WO2013192224,A61P003500
WO2014002922,A61K0031496
WO2014002922,A61K0031337
WO2014002922,A61K00314985
WO2014002922,A61K0031517
WO2014002922,A61K0031519
WO2014002922,A61P003500
WO2014002922,A61P004300
WO2014003154,A61K0031198
WO2014003154,A61P000710
WO2014003154,A61P000900
WO2014003154,A61P000910
WO2014003154,A61P000912
WO2014003154,A61P001312
WO2014003154,A61P001510
WO2014003154,A61P001700
WO2014003154,A61P002100
WO2014003154,A61P002528
WO2014003154,A61P004300
WO2014003678,A61K000914
WO2014003678,A61K00314985
WO2014003678,A61K003151
WO2014003678,A61P000910
WO2014003678,A61P000912
WO2014005721,A61P002516
WO2014005721,A61K0031165
WO2014005721,A61K0031198
WO2014005721,A61K00314015
WO2014005721,A61K0031485
WO2014005721,A61K0031496
WO2014008366,A61K003156
WO2014008366,A61K003126
WO2014008542,A61K003120
WO2014008542,A61P002702
WO2014008582,A61K003817
WO2014008582,A61P001702
WO2014008592,A61K0031502
WO2014008592,A61K0031155
WO2014008592,A61K0031166
WO2014008592,A61K00314184
WO2014008592,A61P003500
WO2014009936,A61K0031352
WO2014009936,A61K003105
WO2014009936,A61P002502
WO2014010742,A61K00317068
WO2014010742,A23L000130
WO2014010742,A61K00317004
WO2014010742,A61P000104
WO2014010742,A61P000118
WO2014010742,A61P003500
WO2014010742,A61P004300
WO2014010924,A61K003814
WO2014010924,A61K000908
WO2014010924,A61K0031573
WO2014011029,A23C0003033
WO2014011029,A23C002104
WO2014011029,A23C002106
WO2014011029,A23J000308
WO2014011029,A23J000310
WO2014011029,A23J000314
WO2014011029,A23L0001305
WO2014011029,A23L003300
WO2014011029,A61K000900
WO2014011029,A61K003520
WO2014011512,C12N001544
WO2014012954,A61K004506
WO2014012954,A61K0031381
WO2014012954,A61K0031404
WO2014012954,A61K003141
WO2014012954,A61K003144
WO2014012954,A61K003147
WO2014012954,A61P001106
WO2014013006,A61K000920
WO2014013006,A61K000900
WO2014013006,A61K000924
WO2014016548,A61K004506
WO2014016548,A61K003146
WO2014016548,A61K0031538
WO2014016548,A61K003156
WO2014016548,A61K0031573
WO2014016548,A61K003158
WO2014016548,A61P001100
WO2014016548,A61P001106
WO2014016548,A61P001108
WO2014018862,A61K0031395
WO2014018862,A61K0031519
WO2014018862,A61K00315377
WO2014018862,A61P003500
WO2014020041,A61K0031495
WO2014020041,A61K00315025
WO2014020041,A61K004506
WO2014020043,A61K0031437
WO2014020043,A61K0031495
WO2014020043,A61K004506
WO2014021408,A61K0031337
WO2014021408,A61K0031198
WO2014021408,A61K0031433
WO2014021408,A61K004500
WO2014021408,A61P003500
WO2014021408,A61P004300
WO2014022357,C12N001511
WO2014022427,A61K003512
WO2014022427,A61K003300
WO2014022427,A61K003528
WO2014022427,A61K003530
WO2014022427,A61K003544
WO2014022427,A61K003551
WO2014022427,A61K0035545
WO2014022427,A61K003816
WO2014022427,A61P002900
WO2014025832,C12N000500
WO2014025832,A61K003800
WO2014025832,C12N000502
WO2014026261,A61K00314035
WO2014026261,A61K003140
WO2014026261,A61K00314178
WO2014026261,A61P000900
WO2014026261,A61P000910
WO2014026261,A61P000912
WO2014027006,A61K000900
WO2014027006,A61K000906
WO2014027006,A61K004710
WO2014027981,A61K000900
WO2014027981,A61K000920
WO2014027981,A61K0031138
WO2014027981,A61K00314985
WO2014028665,A61K0031519
WO2014028665,A61K003152
WO2014028665,A61P003500
WO2014028665,A61P003502
WO2014029016,A61K003165
WO2014029016,A61K0031404
WO2014029016,A61K003142
WO2014029016,A61K0031455
WO2014029016,A61K00314745
WO2014029016,A61K0031496
WO2014029016,A61K0031502
WO2014029016,A61K0031506
WO2014029016,A61K0031517
WO2014029016,A61K00315377
WO2014029016,A61K0031553
WO2014029016,A61P003500
WO2014030972,A61K003134
WO2014030972,A61K0031155
WO2014030972,A61K003170
WO2014030972,A61P003500
WO2014031087,A61K003619
WO2014031087,A61K00317008
WO2014031087,A61K003618
WO2014031087,A61K0036185
WO2014031087,A61K0036906
WO2014031087,A61P001900
WO2014031769,A61K00314706
WO2014031769,A61K003140
WO2014031769,A61K004506
WO2014031837,C12N000500
WO2014031837,A61K00317008
WO2014031837,C07H0007027
WO2014031856,A61K00314745
WO2014034756,A61K0031444
WO2014034756,A61K0031515
WO2014034756,A61K00315513
WO2014034756,A61K004500
WO2014034756,A61P002102
WO2014034756,A61P002508
WO2014034756,A61P004300
WO2014036377,C12N000507
WO2014036377,A61K003512
WO2014036377,C12N000502
WO2014042448,A61K0031685
WO2014042448,A61K0031185
WO2014042448,A61P000116
WO2014042598,A61K0031155
WO2014042598,A61K003169
WO2014042598,A61P003500
WO2014046617,A61K003116
WO2014046617,A61K003147
WO2014046617,A61P003500
WO2014047779,A61K0031519
WO2014047779,A61K0031495
WO2014047779,A61K00315377
WO2014047779,A61P003500
WO2014047780,A61K0031352
WO2014047780,A61P003500
WO2014047782,A61K0031635
WO2014047782,A61K003105
WO2014047782,A61K004506
WO2014047782,A61P003500
WO2014048377,A61K00314748
WO2014048377,A61K0031506
WO2014048377,A61P003500
WO2014048377,A61P003502
WO2014048379,A61K00314748
WO2014048379,A61K0031704
WO2014048379,A61P003500
WO2014048881,A61K004506
WO2014048881,A61K00314412
WO2014048881,A61K0031616
WO2014048881,A61P003500
WO2014048881,A61P003504
WO2014049099,A61K0039395
WO2014049099,A61P003500
WO2014049099,C07K001622
WO2014049295,A61K000900
WO2014049295,A61K0031403
WO2014049295,A61K003165
WO2014049295,A61P001700
WO2014049295,A61P001710
WO2014049296,A61K000900
WO2014049296,A61K0031403
WO2014049296,A61K00314164
WO2014049296,A61P001700
WO2014049296,A61P001710
WO2014049297,A61K000900
WO2014049297,A61K0031403
WO2014049297,A61K00314164
WO2014049297,A61K00314174
WO2014049297,A61P001700
WO2014049297,A61P001710
WO2014049298,A61K000900
WO2014049298,A61K0031403
WO2014049298,A61K00317048
WO2014049298,A61P001700
WO2014049298,A61P001710
WO2014049299,A61K0031404
WO2014049299,A61K0031498
WO2014049299,A61P001700
WO2014049397,A61K00314184
WO2014049397,A61K0031426
WO2014049397,A61P003304
WO2014049397,A61P003310
WO2014049549,A61K004506
WO2014049549,A61K0031196
WO2014049549,A61K00314995
WO2014050779,A61K004500
WO2014050779,A61K00314365
WO2014050779,A61K0031437
WO2014050779,A61K00314375
WO2014050779,A61K0039395
WO2014050779,A61P000104
WO2014050779,A61P000116
WO2014050779,A61P000118
WO2014050779,A61P000500
WO2014050779,A61P001100
WO2014050779,A61P001308
WO2014050779,A61P001310
WO2014050779,A61P001312
WO2014050779,A61P001500
WO2014050779,A61P001700
WO2014050779,A61P001900
WO2014050779,A61P002100
WO2014050779,A61P002500
WO2014050779,A61P003500
WO2014050779,A61P003502
WO2014050779,C07K001628
WO2014052555,A61K004800
WO2014052555,A61K0031713
WO2014052555,A61P003120
WO2014052555,C12N000510
WO2014052555,C12N001511
WO2014052555,C12N001551
WO2014052555,C12N001585
WO2014052620,C07K001610
WO2014052620,A61K003942
WO2014052620,A61P003118
WO2014052620,C07K001646
WO2014052799,A61K0031546
WO2014052799,A61K000919
WO2014052799,A61K0031431
WO2014052799,A61P003104
WO2014052849,A61K0031047
WO2014052849,A61K003119
WO2014052849,A61K003153
WO2014052849,A61P002500
WO2014052849,A61P002518
WO2014052933,A61P002500
WO2014052933,A61P002518
WO2014052933,A61P002528
WO2014052935,A61K0031451
WO2014052935,A61K0031137
WO2014053246,A61K0039295
WO2014053246,A61P003114
WO2014053579,A61K0031165
WO2014053579,A61K0031335
WO2014053579,A61K003155
WO2014053579,A61K004506
WO2014053579,A61P003708
WO2014053607,A61K003900
WO2014053607,A61K003902
WO2014053607,A61K003905
WO2014053607,A61K003908
WO2014053607,A61K003909
WO2014053607,A61K003913
WO2014054651,A61K004500
WO2014054651,A61K0031122
WO2014054651,A61K003330
WO2014054651,A61K004708
WO2014054651,A61K004720
WO2014054651,A61P002520
WO2014054965,A61K003113
WO2014054965,A61K000900
WO2014054965,A61K00314045
WO2014054965,A61P002500
WO2014055648,C07K001628
WO2014055648,A61K0039395
WO2014055648,A61P003500
WO2014055913,A61K0039395
WO2014055913,A61K0031724
WO2014055913,A61P003500
WO2014056566,A61P003500
WO2014056566,A61K003144
WO2014056566,A61K0031506
WO2014056816,A61K0039395
WO2014056816,A61P002528
WO2014056816,C07K001618
WO2014056897,A61K0031485
WO2014056897,A61P003500
WO2014058785,A61K00314184
WO2014058785,A61K00314439
WO2014058785,A61K0031496
WO2014058785,A61K003158
WO2014058785,A61K004506
WO2014058785,A61P003500
WO2014058875,A61K0039395
WO2014058875,A61K003900
WO2014058875,A61P002528
WO2014058875,C07K001628
WO2014058947,A61K0031519
WO2014058947,A61K004748
WO2014058947,A61P003500
WO2014058947,A61P003502
WO2014058947,C07K001628
WO2014059095,A61K003144
WO2014059095,A61K0031519
WO2014059095,C07D048704
WO2014059251,A61K0039395
WO2014059251,A61K00317088
WO2014059251,A61P003112
WO2014059251,A61P003500
WO2014059251,A61P003700
WO2014059484,A61K00317105
WO2014059484,A61P003500
WO2014059522,A61K00317076
WO2014059522,A61K0031235
WO2014059536,A61K003848
WO2014059536,A61K003828
WO2014059536,A61M0005178
WO2014059536,A61P000308
WO2014060138,A61P003100
WO2014060138,A61K000900
WO2014060138,A61K00317024
WO2014060138,A61K003338
WO2014060138,A61K004736
WO2014060138,A61L002910
WO2014060138,A61L002916
WO2014060138,A61P001102
WO2014060138,A61P003104
WO2014060138,A61P003110
WO2014061937,A61K0031431
WO2014061937,A61K003143
WO2014061937,A61K0031496
WO2014061937,A61K0031573
WO2014062454,A61K0031501
WO2014062778,A61K003900
WO2014062778,A61P003500
WO2014063087,A61P002500
WO2014063087,A61K0009127
WO2014063087,A61K004918
WO2014071168,A61K0031519
WO2014071168,A61K0039395
WO2014071512,C07D0295037
WO2014071512,A61K0031551
WO2014071512,A61P001100
WO2014071512,A61P001106
WO2014071512,C07C030930
WO2014072446,A61K003820
WO2014072446,A61K004506
WO2014072967,A61K003170
WO2014072967,A61K0031415
WO2014072967,A61K0031435
WO2014072967,A61K003147
WO2014072967,A61K0031496
WO2014072967,A61P003500
WO2014075155,A61K0031407
WO2014075155,A61K000916
WO2014075155,A61K000954
WO2014075155,A61K0031133
WO2014075155,A61K0031192
WO2014075155,A61P002900
WO2014077289,A61K0031198
WO2014077289,A61K0031231
WO2014077289,A61K003314
WO2014077289,A61P003500
WO2014077668,A61K003318
WO2014077668,A61K0031404
WO2014077668,A61P003500
WO2014078377,A01N004358
WO2014078377,A61K0031497
WO2014078377,A61K003150
